title,description,keyword,modified,publisher,person,mbox,identifier,accessLevel,dataDictionary,accessURL,format,webService,license,spatial,temporal,issued,accrualPeriodicity,language,granularity,dataQuality,theme,references,distribution,size,landingPage,feed,systemOfRecords,subagency,organizationName,organizationId,category,categoryDesignation,bibliographicCitation,comments,agencyProgramURL,agencyDataSeriesURL,phone,analysisUnit,additionalMetadata,collectionMode,collectionInstrument,dictionaryList,QualityResponsibleAgency,guidelineCompliance,confidentiality,numberOfDatasets,licenseRequirement,statisticalMethodology,sampling,estimation,weighting,disclosureAvoidance,questionnaireDesign,seriesBreaks,nonResponseAdjustment,seasonalAdjustment,isOGD,isAgencyOGD,isHighValue,reasonBeingHighValue,reasonBeingNew
"Job Patterns For Minorities And Women In Private Industry, 2011 EEO-1 National Aggregate Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",08/21/2012,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-8811,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/datasets/year11_us.txt,.txt,,,USA,2011.0,08/21/2012,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,0.009MB,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,Y,Y,Y,"Furthers the core mission of the agency","This data is derived from the most recently completed annual survey."
"Job Patterns For Minorities And Women In Private Industry, 2011 EEO-1 State Aggregate Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",08/21/2012,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-8821,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/datasets/year11_state.txt,.txt,,,USA,2011.0,08/21/2012,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,0.18MB,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,Y,Y,Y,"Furthers the core mission of the agency","This data is derived from the most recently completed annual survey."
"Job Patterns For Minorities And Women In Private Industry, 2011 EEO-1 State Aggregate by NAICS-2 Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",08/21/2012,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-8831,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/datasets/year11_state_nac2.txt,.txt,,,USA,2011.0,08/21/2012,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,2.6MB,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,Y,Y,Y,"Furthers the core mission of the agency","This data is derived from the most recently completed annual survey."
"Job Patterns For Minorities And Women In Private Industry, 2011 EEO-1 State Aggregate by NAICS-3 Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",08/21/2012,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-8841,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/datasets/year11_state_nac3.txt,.txt,,,USA,2011.0,08/21/2012,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,8.2MB,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,Y,Y,Y,"Furthers the core mission of the agency","This data is derived from the most recently completed annual survey."
"Job Patterns For Minorities And Women In Private Industry, 2011 EEO-1 NAICS-2 Aggregate Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",08/21/2012,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-8851,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/datasets/year11_nac2.txt,.txt,,,USA,2011.0,08/21/2012,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,0.09MB,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,Y,Y,Y,"Furthers the core mission of the agency","This data is derived from the most recently completed annual survey."
"Job Patterns For Minorities And Women In Private Industry, 2011 EEO-1 NAICS-3 Aggregate Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",08/21/2012,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-8861,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/datasets/year11_nac3.txt,.txt,,,USA,2011.0,08/21/2012,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,0.32MB,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,Y,Y,Y,"Furthers the core mission of the agency","This data is derived from the most recently completed annual survey."
"Job Patterns For Minorities And Women In Private Industry, 2011 EEO-1 NAICS-4 Aggregate Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",08/21/2012,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-8871,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/datasets/year11_nac4.txt,.txt,,,USA,2011.0,08/21/2012,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,0.94MB,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,Y,Y,Y,"Furthers the core mission of the agency","This data is derived from the most recently completed annual survey."
"Job Patterns For Minorities And Women In Private Industry, 2011 EEO-1 NAICS-5 Aggregate Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",08/21/2012,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-8881,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/datasets/year11_nac5.txt,.txt,,,USA,2011.0,08/21/2012,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,1.8MB,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,Y,Y,Y,"Furthers the core mission of the agency","This data is derived from the most recently completed annual survey."
"Job Patterns For Minorities And Women In Private Industry, 2011 EEO-1 CBSA Aggregate Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",08/21/2012,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-8891,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/datasets/year11_cbsa.txt,.txt,,,USA,2011.0,08/21/2012,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,1.1MB,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,Y,Y,Y,"Furthers the core mission of the agency","This data is derived from the most recently completed annual survey."
"Job Patterns For Minorities And Women In Private Industry, 2011 EEO-1 CBSA Aggregate by NAICS-2 Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",08/21/2012,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-8901,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/datasets/year11_cbsa_nac2.txt,.txt,,,USA,2011.0,08/21/2012,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,9.7MB,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,Y,Y,Y,"Furthers the core mission of the agency","This data is derived from the most recently completed annual survey."
"Job Patterns For Minorities And Women In Private Industry, 2011 EEO-1 CBSA Aggregate by NAICS-3 Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",08/21/2012,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-8911,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/datasets/year11_cbsa_nac3.txt,.txt,,,USA,2011.0,08/21/2012,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,19.5MB,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2011/upload/data_dictionary.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,Y,Y,Y,"Furthers the core mission of the agency","This data is derived from the most recently completed annual survey."
